company_code,order_number,employee,product,product_category,client,city,sale_date_time,product_cost,discount_amount,amount,total,form_of_payment,date,basket_id
39000,2842,Jeannette Norman,Special Diesel,Fuel,Arthur Mason,Froit,2017-03-31 17:09:00,2.51,0.0,71.45100000000002,199.99,Money,20170331,2842froit20170331
39000,2843,Salvador Mccormick,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:09:00,2.96,0.0,28.459,101.0,Money,20170331,2843no city20170331
39000,2844,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:10:00,2.96,0.0,1.409,5.0,Money,20170331,2844no city20170331
39000,2845,Alma Garza,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:11:00,3.0239999999999996,0.0,8.454,30.0,Money,20170331,2845no city20170331
39000,2845,Alma Garza,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:11:00,3.0239999999999996,0.0,2.818,10.0,Money,20170331,2845no city20170331
39000,2846,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:12:00,2.96,0.0,8.454,30.0,Debit Card,20170331,2846no city20170331
39000,2848,Lance West,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:13:00,3.0239999999999996,0.0,47.91,170.03,Debit Card,20170331,2848no city20170331
39000,2847,Lester Zimmerman,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:13:00,3.0239999999999996,0.0,5.636,20.0,Money,20170331,2847no city20170331
39000,2847,Rosie Mullins,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:13:00,2.96,0.0,14.089,50.0,Money,20170331,2847no city20170331
39000,2852,Jeffery Dennis,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:14:00,3.0239999999999996,0.0,8.454,30.0,Money,20170331,2852no city20170331
39000,2850,Guy Rivera,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:14:00,2.96,0.0,3.759,13.34,Money,20170331,2850no city20170331
39000,2854,Lester Zimmerman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:15:00,2.96,0.0,5.636,20.0,Money,20170331,2854no city20170331
39000,2854,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:15:00,2.96,0.0,5.636,20.0,Money,20170331,2854no city20170331
39000,2855,Rosie Mullins,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:15:00,2.96,0.0,8.454,30.0,Money,20170331,2855no city20170331
39000,2856,Jeannette Norman,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:15:00,3.0239999999999996,0.0,59.169,209.99,Debit Card,20170331,2856no city20170331
39000,2858,Salvador Mccormick,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:17:00,2.96,0.0,8.454,30.0,Credit Card,20170331,2858no city20170331
39000,2860,Lester Zimmerman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:18:00,2.96,0.0,10.99,39.0,Debit Card,20170331,2860no city20170331
39000,2862,Rosie Mullins,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:19:00,2.96,0.0,32.131,114.03,Credit Card,20170331,2862no city20170331
39000,2861,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:19:00,2.96,0.0,14.089,50.0,Credit Card,20170331,2861no city20170331
39000,2863,Delores Richards,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:19:00,2.96,0.0,45.132,160.17,Debit Card,20170331,2863no city20170331
39000,2864,Ora Hall,Special Diesel,Fuel,Bernice Drake,Agririe,2017-03-31 17:20:00,2.51,0.0,80.0,223.92,Credit Card,20170331,2864agririe20170331
39000,2865,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:21:00,2.96,0.0,24.951,88.55,Money,20170331,2865no city20170331
39000,2866,Jeannette Norman,Special Diesel,Fuel,Customer not informed,No City,2017-03-31 17:22:00,2.51,0.0,105.26,294.62,Debit Card,20170331,2866no city20170331
39000,2867,Jeannette Norman,Gasoline,Fuel,Jeanne Price,Agririe,2017-03-31 17:22:00,3.0239999999999996,0.0,11.470999999999998,41.35,Credit Card,20170331,2867agririe20170331
39000,2868,Guy Rivera,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:23:00,3.0239999999999996,0.0,6.763,24.0,Money,20170331,2868no city20170331
39000,2870,Salvador Mccormick,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:23:00,3.0239999999999996,0.0,28.177,100.0,Money,20170331,2870no city20170331
39000,2868,Guy Rivera,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:23:00,3.0239999999999996,0.0,5.636,20.0,Money,20170331,2868no city20170331
39000,2868,Guy Rivera,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:23:00,3.0239999999999996,0.0,14.089,50.0,Money,20170331,2868no city20170331
39000,2869,Jeffery Dennis,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:23:00,3.0239999999999996,0.0,14.089,50.0,Money,20170331,2869no city20170331
39000,2870,Salvador Mccormick,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:23:00,2.96,0.0,8.454,30.0,Money,20170331,2870no city20170331
39000,2868,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:23:00,2.96,0.0,8.451,29.99,Money,20170331,2868no city20170331
39000,2868,Delores Richards,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:23:00,2.96,0.0,5.636,20.0,Money,20170331,2868no city20170331
39000,2871,Ora Hall,Ethanol,Fuel,Customer not informed,No City,2017-03-31 17:24:00,2.938,0.0,22.401,69.42,Debit Card,20170331,2871no city20170331
39000,2872,Salvador Mccormick,Gasoline,Fuel,Jasmine Holloway,Wadena,2017-03-31 17:25:00,3.0239999999999996,0.0,30.412,109.64,Credit Card,20170331,2872wadena20170331
39000,2873,Jeannette Norman,Lubricant,Lubricant,Customer not informed,No City,2017-03-31 17:26:00,6.647,0.0,1.0,14.0,Money,20170331,2873no city20170331
39000,2874,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:26:00,2.96,0.0,22.541999999999998,80.0,Money,20170331,2874no city20170331
39000,2873,Jeannette Norman,Lubricant,Lubricant,Customer not informed,No City,2017-03-31 17:26:00,6.647,0.0,1.0,14.0,Money,20170331,2873no city20170331
39000,2876,Guy Rivera,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:27:00,2.96,0.0,16.907,60.0,Debit Card,20170331,2876no city20170331
39000,2877,Jeffery Dennis,Gasoline,Fuel,Meghan Howell,Wadena,2017-03-31 17:28:00,3.0239999999999996,0.0,20.0,72.1,Credit Card,20170331,2877wadena20170331
39000,2882,Lester Zimmerman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:29:00,2.96,0.0,36.07,128.01,Money,20170331,2882no city20170331
39000,2882,Alma Garza,Special Diesel,Fuel,Customer not informed,No City,2017-03-31 17:29:00,2.51,0.0,17.864,50.0,Money,20170331,2882no city20170331
39000,2880,Ora Hall,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:29:00,2.96,0.0,1.001,3.55,Money,20170331,2880no city20170331
39000,2878,Guy Rivera,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:29:00,2.96,0.0,28.177,100.0,Debit Card,20170331,2878no city20170331
39000,2884,Lester Zimmerman,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:30:00,3.0239999999999996,0.0,16.419,58.27,Debit Card,20170331,2884no city20170331
39000,2883,Ora Hall,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:30:00,2.96,0.0,15.78,56.0,Money,20170331,2883no city20170331
39000,2885,Jeffery Dennis,Special Diesel,Fuel,Michelle Poole,Agririe,2017-03-31 17:30:00,2.51,0.0,17.864,50.0,Credit Card,20170331,2885agririe20170331
39000,2886,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:31:00,2.96,0.0,1.801,6.39,Money,20170331,2886no city20170331
39000,2887,Rosie Mullins,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:31:00,2.96,0.0,14.089,50.0,Money,20170331,2887no city20170331
39000,2886,Salvador Mccormick,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:31:00,3.0239999999999996,0.0,5.636,20.0,Money,20170331,2886no city20170331
39000,2887,Rosie Mullins,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:31:00,2.96,0.0,5.636,20.0,Money,20170331,2887no city20170331
39000,2886,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:31:00,2.96,0.0,11.542,40.96,Money,20170331,2886no city20170331
39000,2886,Rosie Mullins,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:31:00,2.96,0.0,28.459,101.0,Money,20170331,2886no city20170331
39000,2886,Salvador Mccormick,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:31:00,3.0239999999999996,0.0,28.177,100.0,Money,20170331,2886no city20170331
39000,2890,Ora Hall,Ethanol,Fuel,Customer not informed,No City,2017-03-31 17:32:00,2.938,0.0,19.362000000000002,60.0,Money,20170331,2890no city20170331
39000,2888,Guy Rivera,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:32:00,2.96,0.0,28.177,100.0,Credit Card,20170331,2888no city20170331
39000,2889,Salvador Mccormick,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:32:00,3.0239999999999996,0.0,28.177,100.0,Money,20170331,2889no city20170331
39000,2892,Lance West,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:33:00,3.0239999999999996,0.0,14.089,50.0,Money,20170331,2892no city20170331
39000,2894,Rosie Mullins,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:33:00,3.0239999999999996,0.0,4.227,15.0,Money,20170331,2894no city20170331
39000,2893,Jeffery Dennis,Diesel Auto Clean,Fuel,Customer not informed,No City,2017-03-31 17:33:00,2.56,0.0,37.989000000000004,108.99,Money,20170331,2893no city20170331
39000,2897,Guy Rivera,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:34:00,2.96,0.0,14.089,50.0,Money,20170331,2897no city20170331
39000,2896,Jeannette Norman,Special Diesel,Fuel,Customer not informed,No City,2017-03-31 17:34:00,2.51,0.0,21.436999999999998,60.0,Money,20170331,2896no city20170331
39000,2895,Lester Zimmerman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:34:00,2.96,0.0,8.454,30.0,Money,20170331,2895no city20170331
39000,2899,Alma Garza,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:35:00,2.96,0.0,5.642,20.02,Money,20170331,2899no city20170331
39000,2900,Salvador Mccormick,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:35:00,3.0239999999999996,0.0,5.636,20.0,Money,20170331,2900no city20170331
39000,2901,Jeffery Dennis,Diesel Auto Clean,Fuel,Customer not informed,No City,2017-03-31 17:35:00,2.56,0.0,17.428,50.0,Money,20170331,2901no city20170331
39000,2901,Rosie Mullins,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:35:00,3.0239999999999996,0.0,14.089,50.0,Money,20170331,2901no city20170331
39000,2901,Rosie Mullins,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:35:00,3.0239999999999996,0.0,2.821,10.01,Money,20170331,2901no city20170331
39000,2901,Lester Zimmerman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:35:00,2.96,0.0,3.48,12.35,Money,20170331,2901no city20170331
39000,2902,Ora Hall,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:36:00,2.96,0.0,11.95,42.41,Money,20170331,2902no city20170331
39000,2904,Rosie Mullins,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:36:00,3.0239999999999996,0.0,4.227,15.0,Money,20170331,2904no city20170331
39000,2907,Rosie Mullins,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:38:00,3.0239999999999996,0.0,5.636,20.0,Money,20170331,2907no city20170331
39000,2906,Guy Rivera,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:38:00,2.96,0.0,5.636,20.0,Money,20170331,2906no city20170331
39000,2909,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:39:00,2.96,0.0,11.270999999999999,40.0,Money,20170331,2909no city20170331
39000,2910,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:39:00,2.96,0.0,14.089,50.0,Money,20170331,2910no city20170331
39000,2910,Lester Zimmerman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:39:00,2.96,0.0,14.089,50.0,Money,20170331,2910no city20170331
39000,2911,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:40:00,2.96,0.0,33.813,120.0,Money,20170331,2911no city20170331
39000,2913,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:42:00,2.96,0.0,2.818,10.0,Money,20170331,2913no city20170331
39000,2913,Salvador Mccormick,Special Diesel,Fuel,Customer not informed,No City,2017-03-31 17:42:00,2.51,0.0,17.864,50.0,Money,20170331,2913no city20170331
39000,2912,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:42:00,2.96,0.0,14.089,50.0,Debit Card,20170331,2912no city20170331
39000,2913,Rosie Mullins,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:42:00,3.0239999999999996,0.0,5.636,20.0,Money,20170331,2913no city20170331
39000,2914,Guy Rivera,Ethanol,Fuel,Customer not informed,No City,2017-03-31 17:43:00,2.938,0.0,37.109,115.0,Debit Card,20170331,2914no city20170331
39000,2916,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:43:00,2.96,0.0,4.512,16.01,Money,20170331,2916no city20170331
39000,2915,Ora Hall,Special Gasoline,Fuel,Jorge Frank,Agririe,2017-03-31 17:43:00,2.96,0.0,32.404,115.0,Money,20170331,2915agririe20170331
39000,2917,Rosie Mullins,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:44:00,3.0239999999999996,0.0,5.636,20.0,Money,20170331,2917no city20170331
39000,2920,Lester Zimmerman,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:45:00,3.0239999999999996,0.0,27.881999999999998,98.95,Money,20170331,2920no city20170331
39000,2919,Salvador Mccormick,Special Gasoline,Fuel,Mae Collins,Agririe,2017-03-31 17:45:00,2.96,0.0,49.6,176.03,Debit Card,20170331,2919agririe20170331
39000,2922,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:46:00,2.96,0.0,14.089,50.0,Credit Card,20170331,2922no city20170331
39000,2921,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:46:00,2.96,0.0,8.454,30.0,Money,20170331,2921no city20170331
39000,2924,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:48:00,2.96,0.0,5.636,20.0,Money,20170331,2924no city20170331
39000,2925,Jeannette Norman,Gasoline,Fuel,Jeanne Price,Agririe,2017-03-31 17:49:00,3.0239999999999996,0.0,26.399,95.17,Credit Card,20170331,2925agririe20170331
39000,2927,Ora Hall,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:50:00,2.96,0.0,42.272,150.02,Debit Card,20170331,2927no city20170331
39000,2926,Salvador Mccormick,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:50:00,2.96,0.0,7.045,25.0,Money,20170331,2926no city20170331
39000,2926,Salvador Mccormick,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:50:00,2.96,0.0,11.270999999999999,40.0,Money,20170331,2926no city20170331
39000,2926,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:50:00,2.96,0.0,28.177,100.0,Money,20170331,2926no city20170331
39000,2928,Rosie Mullins,Diesel Auto Clean,Fuel,Customer not informed,No City,2017-03-31 17:51:00,2.56,0.0,46.25,132.69,Credit Card,20170331,2928no city20170331
39000,2930,Rosie Mullins,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:51:00,3.0239999999999996,0.0,4.227,15.0,Money,20170331,2930no city20170331
39000,2931,Ora Hall,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:52:00,3.0239999999999996,0.0,28.177,100.0,Money,20170331,2931no city20170331
39000,2931,Jeffery Dennis,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:52:00,3.0239999999999996,0.0,5.636,20.0,Money,20170331,2931no city20170331
39000,2932,Guy Rivera,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:52:00,2.96,0.0,28.22,100.15,Money,20170331,2932no city20170331
39000,2931,Ora Hall,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:52:00,2.96,0.0,8.454,30.0,Money,20170331,2931no city20170331
39000,2933,Alma Garza,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:53:00,2.96,0.0,5.642,20.02,Money,20170331,2933no city20170331
39000,2934,Delores Richards,Filters,Filters,Customer not informed,No City,2017-03-31 17:54:00,11.908,0.0,1.0,19.0,Credit Card,20170331,2934no city20170331
39000,2935,Lance West,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:54:00,3.0239999999999996,0.0,5.54,19.66,Money,20170331,2935no city20170331
39000,2936,Lester Zimmerman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:54:00,2.96,0.0,25.36,90.0,Money,20170331,2936no city20170331
39000,2934,Delores Richards,Filters,Filters,Customer not informed,No City,2017-03-31 17:54:00,13.52,0.0,1.0,21.5,Credit Card,20170331,2934no city20170331
39000,2938,Jeffery Dennis,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:55:00,3.0239999999999996,0.0,30.44,108.03,Money,20170331,2938no city20170331
39000,2940,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:56:00,2.96,0.0,20.0,70.98,Money,20170331,2940no city20170331
39000,2943,Jeannette Norman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:57:00,2.96,0.0,14.089,50.0,Credit Card,20170331,2943no city20170331
39000,2946,Ora Hall,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:58:00,3.0239999999999996,0.0,22.39,79.46,Money,20170331,2946no city20170331
39000,2947,Guy Rivera,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:58:00,3.0239999999999996,0.0,28.191999999999997,100.05,Credit Card,20170331,2947no city20170331
39000,2944,Alma Garza,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:58:00,3.0239999999999996,0.0,14.089,50.0,Money,20170331,2944no city20170331
39000,2944,Guy Rivera,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:58:00,2.96,0.0,28.177,100.0,Money,20170331,2944no city20170331
39000,2944,Ora Hall,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:58:00,2.96,0.0,5.636,20.0,Money,20170331,2944no city20170331
39000,2944,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:58:00,2.96,0.0,5.636,20.0,Money,20170331,2944no city20170331
39000,2948,Alma Garza,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:59:00,2.96,0.0,14.089,50.0,Debit Card,20170331,2948no city20170331
39000,2950,Salvador Mccormick,Special Diesel,Fuel,Mandy Lloyd,Agririe,2017-03-31 18:00:00,2.51,0.0,223.32,625.07,Money,20170331,2950agririe20170331
39000,2952,Delores Richards,Special Diesel,Fuel,Customer not informed,No City,2017-03-31 18:00:00,2.51,0.0,35.728,100.0,Money,20170331,2952no city20170331
39000,2955,Ora Hall,Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:01:00,3.0239999999999996,0.0,5.636,20.0,Money,20170331,2955no city20170331
39000,2953,Guy Rivera,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:01:00,2.96,0.0,2.68,9.51,Money,20170331,2953no city20170331
39000,2954,Alma Garza,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:01:00,2.96,0.0,41.361000000000004,146.79,Money,20170331,2954no city20170331
39000,2957,Salvador Mccormick,Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:03:00,3.0239999999999996,0.0,16.907,60.0,Money,20170331,2957no city20170331
39000,2958,Lance West,Diesel Auto Clean,Fuel,Customer not informed,No City,2017-03-31 18:04:00,2.56,0.0,111.52,319.95,Money,20170331,2958no city20170331
39000,2960,Ora Hall,Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:04:00,3.0239999999999996,0.0,5.636,20.0,Money,20170331,2960no city20170331
39000,2960,Jeffery Dennis,Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:04:00,3.0239999999999996,0.0,28.177,100.0,Money,20170331,2960no city20170331
39000,2960,Ora Hall,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:04:00,2.96,0.0,5.636,20.0,Money,20170331,2960no city20170331
39000,2960,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:04:00,2.96,0.0,5.636,20.0,Money,20170331,2960no city20170331
39000,2959,Delores Richards,Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:04:00,3.0239999999999996,0.0,2.15,7.63,Money,20170331,2959no city20170331
39000,2961,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:05:00,2.96,0.0,9.017000000000001,32.0,Money,20170331,2961no city20170331
39000,2961,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:05:00,2.96,0.0,10.722000000000001,38.05,Money,20170331,2961no city20170331
39000,2963,Alma Garza,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:05:00,2.96,0.0,38.321,136.0,Debit Card,20170331,2963no city20170331
39000,2965,Ora Hall,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:06:00,2.96,0.0,3.6639999999999997,13.0,Money,20170331,2965no city20170331
39000,2964,Guy Rivera,Ethanol,Fuel,Customer not informed,No City,2017-03-31 18:06:00,2.938,0.0,36.609,113.45,Money,20170331,2964no city20170331
39000,2966,Delores Richards,Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:07:00,3.0239999999999996,0.0,26.191,92.95,Money,20170331,2966no city20170331
39000,2968,Guy Rivera,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:07:00,2.96,0.0,39.62,140.61,Debit Card,20170331,2968no city20170331
39000,2967,Jeffery Dennis,Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:07:00,3.0239999999999996,0.0,14.089,50.0,Debit Card,20170331,2967no city20170331
39000,2970,Alma Garza,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:08:00,2.96,0.0,10.66,37.83,Money,20170331,2970no city20170331
39000,2971,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:08:00,2.96,0.0,57.772,205.03,Debit Card,20170331,2971no city20170331
39000,2972,Salvador Mccormick,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:09:00,2.96,0.0,42.26600000000001,150.0,Credit Card,20170331,2972no city20170331
39000,2973,Guy Rivera,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:09:00,2.96,0.0,5.636,20.0,Money,20170331,2973no city20170331
39000,2973,Guy Rivera,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:09:00,2.96,0.0,1.409,5.0,Money,20170331,2973no city20170331
39000,2975,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:09:00,2.96,0.0,14.089,50.0,Money,20170331,2975no city20170331
39000,2976,Delores Richards,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:10:00,2.96,0.0,14.089,50.0,Money,20170331,2976no city20170331
39000,2979,Salvador Mccormick,Diesel Auto Clean,Fuel,Customer not informed,No City,2017-03-31 18:11:00,2.56,0.0,45.318999999999996,130.02,Credit Card,20170331,2979no city20170331
39000,2978,Ora Hall,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:11:00,2.96,0.0,42.272,150.02,Credit Card,20170331,2978no city20170331
39000,2982,Alma Garza,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:12:00,2.96,0.0,14.089,50.0,Money,20170331,2982no city20170331
39000,2982,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:12:00,2.96,0.0,2.818,10.0,Money,20170331,2982no city20170331
39000,2980,Lance West,Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:12:00,3.0239999999999996,0.0,43.692,155.06,Credit Card,20170331,2980no city20170331
39000,2982,Ora Hall,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:12:00,2.96,0.0,19.724,70.0,Money,20170331,2982no city20170331
882000,2815,Henrietta Scott,Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:14:00,3.043,0.0,53.19,191.43,Debit Card,20170331,2815no city20170331
39000,2983,Guy Rivera,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:14:00,2.96,0.0,8.454,30.0,Money,20170331,2983no city20170331
39000,2983,Guy Rivera,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:14:00,2.96,0.0,14.089,50.0,Money,20170331,2983no city20170331
39000,2986,Delores Richards,Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:15:00,3.0239999999999996,0.0,14.089,50.0,Money,20170331,2986no city20170331
39000,2986,Delores Richards,Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:15:00,3.0239999999999996,0.0,14.089,50.0,Money,20170331,2986no city20170331
39000,2986,Delores Richards,Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:15:00,3.0239999999999996,0.0,5.636,20.0,Money,20170331,2986no city20170331
39000,2988,Guy Rivera,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:16:00,2.96,0.0,14.089,50.0,Debit Card,20170331,2988no city20170331
39000,2987,Jeffery Dennis,Special Gasoline,Fuel,Roxanne Long,Agririe,2017-03-31 18:16:00,2.96,0.0,53.692,190.55,Money,20170331,2987agririe20170331
39000,2989,Salvador Mccormick,Gasoline,Fuel,Customer not informed,No City,2017-03-31 18:17:00,3.0239999999999996,0.0,28.177,100.0,Credit Card,20170331,2989no city20170331
